transaction_id,account_id,amount,transaction_type,method,timestamp,counterparty_account,counterparty_country,status
TXN_50025,ACC_1001,1951.11,TRANSFER_OUT,ACH,2026-08-10 15:00:00,ACC_1044,SG,COMPLETED
TXN_50305,ACC_1018,3732.91,WITHDRAWAL,WIRE,2026-08-10 17:00:00,,US,COMPLETED
TXN_50320,ACC_1019,2355.2,TRANSFER_IN,ACH,2026-08-10 17:00:00,ACC_1036,CH,COMPLETED
TXN_50364,ACC_1022,4341.29,TRANSFER_IN,WIRE,2026-08-10 20:00:00,ACC_1037,US,COMPLETED
TXN_50847,ACC_1050,966.25,WITHDRAWAL,WIRE,2026-08-10 20:00:00,,US,COMPLETED
TXN_50505,ACC_1030,110.64,TRANSFER_IN,CHECK,2026-08-10 22:00:00,ACC_1018,KY,COMPLETED
TXN_50442,ACC_1026,1705.71,TRANSFER_IN,ACH,2026-08-10 23:00:00,ACC_1014,PA,COMPLETED
TXN_50082,ACC_1004,3779.75,WITHDRAWAL,WIRE,2026-08-11 02:00:00,,US,COMPLETED
TXN_50187,ACC_1010,21711.18,WITHDRAWAL,WIRE,2026-08-11 03:00:00,,US,COMPLETED
TXN_50792,ACC_1047,21950.15,DEPOSIT,CASH,2026-08-11 03:00:00,,US,COMPLETED
TXN_50710,ACC_1041,1127.29,WITHDRAWAL,CASH,2026-08-11 06:00:00,,US,COMPLETED
TXN_50163,ACC_1009,3489.17,DEPOSIT,CHECK,2026-08-11 09:00:00,,US,COMPLETED
TXN_50422,ACC_1025,986.53,TRANSFER_OUT,CHECK,2026-08-11 11:00:00,ACC_1041,PA,COMPLETED
TXN_50759,ACC_1045,2788.48,DEPOSIT,ACH,2026-08-11 11:00:00,,US,COMPLETED
TXN_50132,ACC_1007,2270.26,DEPOSIT,CASH,2026-08-11 13:00:00,,US,COMPLETED
TXN_50477,ACC_1028,1009.61,TRANSFER_OUT,WIRE,2026-08-11 13:00:00,ACC_1022,US,COMPLETED
TXN_50604,ACC_1035,46.43,DEPOSIT,ACH,2026-08-11 13:00:00,,US,COMPLETED
TXN_50720,ACC_1043,2451.45,WITHDRAWAL,CHECK,2026-08-11 13:00:00,,US,COMPLETED
TXN_50152,ACC_1008,424.56,TRANSFER_IN,ACH,2026-08-11 15:00:00,ACC_1030,GB,COMPLETED
TXN_50104,ACC_1005,3703.08,DEPOSIT,ACH,2026-08-11 16:00:00,,US,COMPLETED
TXN_50117,ACC_1006,3438.73,TRANSFER_OUT,CHECK,2026-08-11 16:00:00,ACC_1012,CH,COMPLETED
TXN_50636,ACC_1037,2032.43,TRANSFER_OUT,WIRE,2026-08-11 16:00:00,ACC_1015,DE,COMPLETED
TXN_50653,ACC_1038,414.87,TRANSFER_IN,ACH,2026-08-11 17:00:00,ACC_1039,US,COMPLETED
TXN_50382,ACC_1023,2384.16,TRANSFER_OUT,WIRE,2026-08-11 18:00:00,ACC_1038,US,COMPLETED
TXN_50543,ACC_1032,2145.3,DEPOSIT,CHECK,2026-08-11 18:00:00,,US,COMPLETED
TXN_50619,ACC_1036,900.02,DEPOSIT,ACH,2026-08-11 18:00:00,,US,COMPLETED
TXN_50671,ACC_1039,1433.07,TRANSFER_IN,WIRE,2026-08-11 18:00:00,ACC_1012,PA,COMPLETED
TXN_50347,ACC_1021,4048.92,DEPOSIT,WIRE,2026-08-11 19:00:00,,US,COMPLETED
TXN_50525,ACC_1031,3946.7,DEPOSIT,CASH,2026-08-11 19:00:00,,US,COMPLETED
TXN_50829,ACC_1049,3417.64,DEPOSIT,CASH,2026-08-11 20:00:00,,US,COMPLETED
TXN_50306,ACC_1018,3848.1,WITHDRAWAL,CASH,2026-08-11 23:00:00,,US,COMPLETED
TXN_50453,ACC_1027,3371.39,TRANSFER_OUT,ACH,2026-08-11 23:00:00,ACC_1009,US,COMPLETED
TXN_50400,ACC_1024,2832.6,DEPOSIT,ACH,2026-08-12 00:00:00,,US,COMPLETED
TXN_50693,ACC_1040,1128.34,WITHDRAWAL,WIRE,2026-08-12 00:00:00,,US,COMPLETED
TXN_50332,ACC_1020,224.81,WITHDRAWAL,ACH,2026-08-12 02:00:00,,US,COMPLETED
TXN_50778,ACC_1046,3345.8,WITHDRAWAL,ACH,2026-08-12 04:00:00,,US,COMPLETED
TXN_50443,ACC_1026,2224.29,WITHDRAWAL,CHECK,2026-08-12 06:00:00,,US,COMPLETED
TXN_50164,ACC_1009,2440.17,DEPOSIT,ACH,2026-08-12 12:00:00,,US,COMPLETED
TXN_50492,ACC_1029,697.07,DEPOSIT,ACH,2026-08-12 13:00:00,,US,COMPLETED
TXN_50272,ACC_1016,13781.47,TRANSFER_IN,WIRE,2026-08-12 16:00:00,ACC_1034,KY,COMPLETED
TXN_50229,ACC_1013,3664.52,TRANSFER_OUT,WIRE,2026-08-12 18:00:00,ACC_1041,US,COMPLETED
TXN_50286,ACC_1017,4199.95,WITHDRAWAL,ACH,2026-08-12 18:00:00,,US,COMPLETED
TXN_50808,ACC_1048,2483.97,DEPOSIT,CHECK,2026-08-12 18:00:00,,US,COMPLETED
TXN_50105,ACC_1005,3653.92,DEPOSIT,WIRE,2026-08-12 19:00:00,,US,COMPLETED
TXN_50217,ACC_1012,3833.22,WITHDRAWAL,CHECK,2026-08-12 19:00:00,,US,COMPLETED
TXN_50478,ACC_1028,4421.06,DEPOSIT,CHECK,2026-08-12 19:00:00,,US,COMPLETED
TXN_50262,ACC_1015,495.7,DEPOSIT,CHECK,2026-08-12 20:00:00,,US,COMPLETED
TXN_50742,ACC_1044,3572.21,DEPOSIT,CHECK,2026-08-12 21:00:00,,US,COMPLETED
TXN_50133,ACC_1007,13874.02,WITHDRAWAL,ACH,2026-08-12 22:00:00,,US,COMPLETED
TXN_50560,ACC_1033,3103.32,TRANSFER_OUT,WIRE,2026-08-12 22:00:00,ACC_1031,GB,COMPLETED
TXN_50045,ACC_1002,16336.24,WITHDRAWAL,CHECK,2026-08-12 23:00:00,,US,COMPLETED
TXN_50200,ACC_1011,2503.34,DEPOSIT,CASH,2026-08-12 23:00:00,,US,COMPLETED
TXN_50070,ACC_1003,3450.85,WITHDRAWAL,CHECK,2026-08-13 00:00:00,,US,COMPLETED
TXN_50454,ACC_1027,3740.07,WITHDRAWAL,WIRE,2026-08-13 00:00:00,,US,COMPLETED
TXN_50365,ACC_1022,1275.74,TRANSFER_IN,ACH,2026-08-13 03:00:00,ACC_1037,US,COMPLETED
TXN_50620,ACC_1036,2849.69,TRANSFER_OUT,WIRE,2026-08-13 03:00:00,ACC_1003,PA,COMPLETED
TXN_50444,ACC_1026,4147.31,TRANSFER_OUT,CHECK,2026-08-13 07:00:00,ACC_1030,US,COMPLETED
TXN_50526,ACC_1031,1178.76,WITHDRAWAL,CHECK,2026-08-13 07:00:00,,US,COMPLETED
TXN_50307,ACC_1018,2015.76,WITHDRAWAL,CASH,2026-08-13 08:00:00,,US,COMPLETED
TXN_50583,ACC_1034,933.92,TRANSFER_IN,WIRE,2026-08-13 10:00:00,ACC_1007,CH,COMPLETED
TXN_50793,ACC_1047,23475.14,WITHDRAWAL,WIRE,2026-08-13 11:00:00,,US,COMPLETED
TXN_50188,ACC_1010,3172.45,TRANSFER_IN,ACH,2026-08-13 12:00:00,ACC_1026,US,COMPLETED
TXN_50779,ACC_1046,3904.74,TRANSFER_IN,WIRE,2026-08-13 12:00:00,ACC_1016,DE,COMPLETED
TXN_50083,ACC_1004,532.46,TRANSFER_OUT,CHECK,2026-08-13 13:00:00,ACC_1050,GB,COMPLETED
TXN_50165,ACC_1009,1624.93,TRANSFER_IN,ACH,2026-08-13 13:00:00,ACC_1012,CA,COMPLETED
TXN_50026,ACC_1001,291.54,DEPOSIT,WIRE,2026-08-13 17:00:00,,US,COMPLETED
TXN_50423,ACC_1025,3164.11,WITHDRAWAL,CHECK,2026-08-13 18:00:00,,US,COMPLETED
TXN_50230,ACC_1013,3227.88,DEPOSIT,CHECK,2026-08-13 20:00:00,,US,COMPLETED
TXN_50321,ACC_1019,2824.45,TRANSFER_OUT,ACH,2026-08-13 20:00:00,ACC_1023,SG,COMPLETED
TXN_50348,ACC_1021,4327.38,TRANSFER_OUT,ACH,2026-08-13 20:00:00,ACC_1020,US,COMPLETED
TXN_50241,ACC_1014,4270.73,DEPOSIT,WIRE,2026-08-13 22:00:00,,US,COMPLETED
TXN_50760,ACC_1045,1235.47,TRANSFER_IN,ACH,2026-08-13 22:00:00,ACC_1002,CA,COMPLETED
TXN_50383,ACC_1023,3807.92,TRANSFER_IN,ACH,2026-08-14 00:00:00,ACC_1044,US,COMPLETED
TXN_50672,ACC_1039,1014.98,DEPOSIT,CASH,2026-08-14 01:00:00,,US,COMPLETED
TXN_50721,ACC_1043,2118.41,WITHDRAWAL,ACH,2026-08-14 01:00:00,,US,COMPLETED
TXN_50273,ACC_1016,4021.23,TRANSFER_IN,WIRE,2026-08-14 02:00:00,ACC_1026,CH,COMPLETED
TXN_50118,ACC_1006,3667.82,TRANSFER_OUT,CHECK,2026-08-14 03:00:00,ACC_1027,GB,COMPLETED
TXN_50848,ACC_1050,3798.11,TRANSFER_OUT,WIRE,2026-08-14 03:00:00,ACC_1019,SG,COMPLETED
TXN_50106,ACC_1005,3444.71,WITHDRAWAL,CASH,2026-08-14 04:00:00,,US,COMPLETED
TXN_50544,ACC_1032,472.39,WITHDRAWAL,CASH,2026-08-14 05:00:00,,US,COMPLETED
TXN_50711,ACC_1041,2354.7,TRANSFER_OUT,WIRE,2026-08-14 08:00:00,ACC_1044,CA,COMPLETED
TXN_50401,ACC_1024,3379.11,TRANSFER_IN,WIRE,2026-08-14 09:00:00,ACC_1032,GB,COMPLETED
TXN_50506,ACC_1030,460.01,WITHDRAWAL,CHECK,2026-08-14 09:00:00,,US,COMPLETED
TXN_50743,ACC_1044,3641.37,DEPOSIT,CHECK,2026-08-14 09:00:00,,US,COMPLETED
TXN_50046,ACC_1002,1999.42,DEPOSIT,ACH,2026-08-14 11:00:00,,US,COMPLETED
TXN_50333,ACC_1020,4207.72,TRANSFER_OUT,CHECK,2026-08-14 11:00:00,ACC_1010,US,COMPLETED
TXN_50605,ACC_1035,1622.5,TRANSFER_IN,CHECK,2026-08-14 15:00:00,ACC_1039,US,COMPLETED
TXN_50166,ACC_1009,3342.9,DEPOSIT,CASH,2026-08-14 16:00:00,,US,COMPLETED
TXN_50637,ACC_1037,3579.88,WITHDRAWAL,CHECK,2026-08-14 19:00:00,,US,COMPLETED
TXN_50479,ACC_1028,1208.15,DEPOSIT,CHECK,2026-08-14 20:00:00,,US,COMPLETED
TXN_50027,ACC_1001,2422.56,WITHDRAWAL,CHECK,2026-08-14 21:00:00,,US,COMPLETED
TXN_50231,ACC_1013,3564.17,TRANSFER_IN,CHECK,2026-08-14 21:00:00,ACC_1033,DE,COMPLETED
TXN_50084,ACC_1004,2740.47,DEPOSIT,WIRE,2026-08-14 23:00:00,,US,COMPLETED
TXN_50424,ACC_1025,374.02,WITHDRAWAL,CHECK,2026-08-14 23:00:00,,US,COMPLETED
TXN_50830,ACC_1049,436.26,TRANSFER_OUT,ACH,2026-08-14 23:00:00,ACC_1030,CA,COMPLETED
TXN_50263,ACC_1015,651.13,TRANSFER_OUT,WIRE,2026-08-15 00:00:00,ACC_1016,US,COMPLETED
TXN_50654,ACC_1038,4189.47,TRANSFER_IN,ACH,2026-08-15 00:00:00,ACC_1050,US,COMPLETED
TXN_50809,ACC_1048,3265.3,DEPOSIT,WIRE,2026-08-15 01:00:00,,US,COMPLETED
TXN_50071,ACC_1003,3216.68,TRANSFER_IN,CHECK,2026-08-15 02:00:00,ACC_1035,US,COMPLETED
TXN_50134,ACC_1007,1536.75,DEPOSIT,CHECK,2026-08-15 03:00:00,,US,COMPLETED
TXN_50153,ACC_1008,3032.09,TRANSFER_IN,ACH,2026-08-15 03:00:00,ACC_1044,US,COMPLETED
TXN_50694,ACC_1040,148.0,TRANSFER_IN,WIRE,2026-08-15 03:00:00,ACC_1030,PA,COMPLETED
TXN_50218,ACC_1012,680.12,WITHDRAWAL,CASH,2026-08-15 04:00:00,,US,COMPLETED
TXN_50455,ACC_1027,3094.56,DEPOSIT,CHECK,2026-08-15 06:00:00,,US,COMPLETED
TXN_50849,ACC_1050,71.98,WITHDRAWAL,CASH,2026-08-15 06:00:00,,US,COMPLETED
TXN_50621,ACC_1036,4025.06,WITHDRAWAL,CHECK,2026-08-15 12:00:00,,US,COMPLETED
TXN_50189,ACC_1010,2079.7,TRANSFER_IN,WIRE,2026-08-15 13:00:00,ACC_1037,DE,COMPLETED
TXN_50780,ACC_1046,2743.53,TRANSFER_IN,WIRE,2026-08-15 13:00:00,ACC_1040,CH,COMPLETED
TXN_50545,ACC_1032,3240.07,DEPOSIT,ACH,2026-08-15 14:00:00,,US,COMPLETED
TXN_50308,ACC_1018,278.66,TRANSFER_IN,ACH,2026-08-15 18:00:00,ACC_1026,CA,COMPLETED
TXN_50493,ACC_1029,3640.65,WITHDRAWAL,ACH,2026-08-15 19:00:00,,US,COMPLETED
TXN_50047,ACC_1002,4069.6,TRANSFER_IN,WIRE,2026-08-15 23:00:00,ACC_1028,US,COMPLETED
TXN_50384,ACC_1023,1088.81,TRANSFER_IN,WIRE,2026-08-16 02:00:00,ACC_1033,DE,COMPLETED
TXN_50072,ACC_1003,1056.05,WITHDRAWAL,ACH,2026-08-16 05:00:00,,US,COMPLETED
TXN_50287,ACC_1017,2649.0,WITHDRAWAL,WIRE,2026-08-16 06:00:00,,US,COMPLETED
TXN_50456,ACC_1027,4487.28,TRANSFER_OUT,WIRE,2026-08-16 07:00:00,ACC_1006,GB,COMPLETED
TXN_50638,ACC_1037,3091.45,DEPOSIT,WIRE,2026-08-16 07:00:00,,US,COMPLETED
TXN_50810,ACC_1048,3755.54,TRANSFER_OUT,WIRE,2026-08-16 07:00:00,ACC_1003,SG,COMPLETED
TXN_50445,ACC_1026,2284.32,TRANSFER_OUT,ACH,2026-08-16 09:00:00,ACC_1038,CH,COMPLETED
TXN_50527,ACC_1031,1015.7,TRANSFER_IN,WIRE,2026-08-16 09:00:00,ACC_1022,GB,COMPLETED
TXN_50561,ACC_1033,2893.49,DEPOSIT,ACH,2026-08-16 09:00:00,,US,COMPLETED
TXN_50201,ACC_1011,863.31,WITHDRAWAL,ACH,2026-08-16 10:00:00,,US,COMPLETED
TXN_50673,ACC_1039,165.88,WITHDRAWAL,CASH,2026-08-16 10:00:00,,US,COMPLETED
TXN_50712,ACC_1041,24186.47,DEPOSIT,CHECK,2026-08-16 11:00:00,,US,COMPLETED
TXN_50107,ACC_1005,1352.14,TRANSFER_OUT,CHECK,2026-08-16 12:00:00,ACC_1037,CH,COMPLETED
TXN_50366,ACC_1022,826.07,DEPOSIT,CASH,2026-08-16 12:00:00,,US,COMPLETED
TXN_50119,ACC_1006,488.61,TRANSFER_OUT,WIRE,2026-08-16 14:00:00,ACC_1019,SG,COMPLETED
TXN_50334,ACC_1020,1721.68,TRANSFER_OUT,CHECK,2026-08-16 15:00:00,ACC_1017,KY,COMPLETED
TXN_50744,ACC_1044,1886.02,WITHDRAWAL,ACH,2026-08-16 16:00:00,,US,COMPLETED
TXN_50167,ACC_1009,2319.31,WITHDRAWAL,ACH,2026-08-16 22:00:00,,US,COMPLETED
TXN_50480,ACC_1028,17696.86,TRANSFER_OUT,WIRE,2026-08-16 22:00:00,ACC_1027,KY,COMPLETED
TXN_50584,ACC_1034,2537.24,TRANSFER_OUT,WIRE,2026-08-16 22:00:00,ACC_1033,CA,COMPLETED
TXN_50794,ACC_1047,2151.19,DEPOSIT,ACH,2026-08-16 22:00:00,,US,COMPLETED
TXN_50606,ACC_1035,1728.73,DEPOSIT,CASH,2026-08-16 23:00:00,,US,COMPLETED
TXN_50349,ACC_1021,2558.8,TRANSFER_IN,WIRE,2026-08-17 00:00:00,ACC_1049,US,COMPLETED
TXN_50028,ACC_1001,3937.7,DEPOSIT,ACH,2026-08-17 01:00:00,,US,COMPLETED
TXN_50085,ACC_1004,2612.51,TRANSFER_OUT,WIRE,2026-08-17 01:00:00,ACC_1046,US,COMPLETED
TXN_50322,ACC_1019,3540.4,TRANSFER_OUT,WIRE,2026-08-17 03:00:00,ACC_1010,CA,COMPLETED
TXN_50048,ACC_1002,1653.64,DEPOSIT,CHECK,2026-08-17 04:00:00,,US,COMPLETED
TXN_50154,ACC_1008,2795.57,TRANSFER_IN,WIRE,2026-08-17 04:00:00,ACC_1042,US,COMPLETED
TXN_50242,ACC_1014,1803.19,WITHDRAWAL,ACH,2026-08-17 04:00:00,,US,COMPLETED
TXN_50722,ACC_1043,2033.24,TRANSFER_IN,WIRE,2026-08-17 04:00:00,ACC_1001,SG,COMPLETED
TXN_50219,ACC_1012,1878.74,TRANSFER_IN,WIRE,2026-08-17 05:00:00,ACC_1025,US,COMPLETED
TXN_50761,ACC_1045,1055.64,DEPOSIT,CHECK,2026-08-17 05:00:00,,US,COMPLETED
TXN_50309,ACC_1018,996.2,TRANSFER_OUT,CHECK,2026-08-17 06:00:00,ACC_1045,US,COMPLETED
TXN_50274,ACC_1016,2679.89,TRANSFER_OUT,CHECK,2026-08-17 07:00:00,ACC_1031,US,COMPLETED
TXN_50288,ACC_1017,1871.59,DEPOSIT,WIRE,2026-08-17 08:00:00,,US,COMPLETED
TXN_50457,ACC_1027,4241.42,TRANSFER_OUT,WIRE,2026-08-17 08:00:00,ACC_1032,US,COMPLETED
TXN_50425,ACC_1025,2861.64,DEPOSIT,CHECK,2026-08-17 09:00:00,,US,COMPLETED
TXN_50264,ACC_1015,3250.66,WITHDRAWAL,CASH,2026-08-17 10:00:00,,US,COMPLETED
TXN_50402,ACC_1024,3912.71,DEPOSIT,CASH,2026-08-17 10:00:00,,US,COMPLETED
TXN_50695,ACC_1040,2012.91,WITHDRAWAL,CASH,2026-08-17 12:00:00,,US,COMPLETED
TXN_50811,ACC_1048,716.13,TRANSFER_IN,WIRE,2026-08-17 15:00:00,ACC_1027,US,COMPLETED
TXN_50446,ACC_1026,2987.75,TRANSFER_IN,CHECK,2026-08-17 16:00:00,ACC_1021,DE,COMPLETED
TXN_50622,ACC_1036,4013.64,TRANSFER_IN,WIRE,2026-08-17 16:00:00,ACC_1030,PA,COMPLETED
TXN_50507,ACC_1030,3487.66,TRANSFER_OUT,ACH,2026-08-17 17:00:00,ACC_1013,KY,COMPLETED
TXN_50546,ACC_1032,2748.33,WITHDRAWAL,CHECK,2026-08-17 18:00:00,,US,COMPLETED
TXN_50108,ACC_1005,4321.29,WITHDRAWAL,WIRE,2026-08-17 22:00:00,,US,COMPLETED
TXN_50674,ACC_1039,2341.56,DEPOSIT,ACH,2026-08-17 22:00:00,,US,COMPLETED
TXN_50494,ACC_1029,1895.47,TRANSFER_OUT,WIRE,2026-08-18 04:00:00,ACC_1031,CA,COMPLETED
TXN_50232,ACC_1013,1154.85,WITHDRAWAL,CHECK,2026-08-18 05:00:00,,US,COMPLETED
TXN_50795,ACC_1047,1265.95,WITHDRAWAL,ACH,2026-08-18 07:00:00,,US,COMPLETED
TXN_50607,ACC_1035,1005.0,TRANSFER_IN,WIRE,2026-08-18 08:00:00,ACC_1020,SG,COMPLETED
TXN_50655,ACC_1038,1986.59,TRANSFER_IN,WIRE,2026-08-18 08:00:00,ACC_1003,CH,COMPLETED
TXN_50831,ACC_1049,3201.77,WITHDRAWAL,WIRE,2026-08-18 10:00:00,,US,COMPLETED
TXN_50086,ACC_1004,3113.95,DEPOSIT,CHECK,2026-08-18 11:00:00,,US,COMPLETED
TXN_50073,ACC_1003,1502.35,DEPOSIT,WIRE,2026-08-18 12:00:00,,US,COMPLETED
TXN_50135,ACC_1007,1722.44,TRANSFER_OUT,ACH,2026-08-18 12:00:00,ACC_1040,US,COMPLETED
TXN_50202,ACC_1011,3653.13,DEPOSIT,WIRE,2026-08-18 12:00:00,,US,COMPLETED
TXN_50385,ACC_1023,637.65,WITHDRAWAL,CASH,2026-08-18 12:00:00,,US,COMPLETED
TXN_50850,ACC_1050,4387.89,WITHDRAWAL,CASH,2026-08-18 13:00:00,,US,COMPLETED
TXN_50639,ACC_1037,18795.25,TRANSFER_OUT,WIRE,2026-08-18 14:00:00,ACC_1039,US,COMPLETED
TXN_50049,ACC_1002,1137.89,TRANSFER_OUT,WIRE,2026-08-18 15:00:00,ACC_1016,US,COMPLETED
TXN_50243,ACC_1014,853.5,DEPOSIT,CHECK,2026-08-18 16:00:00,,US,COMPLETED
TXN_50289,ACC_1017,4401.04,TRANSFER_OUT,WIRE,2026-08-18 17:00:00,ACC_1042,US,COMPLETED
TXN_50528,ACC_1031,1337.35,TRANSFER_OUT,ACH,2026-08-18 19:00:00,ACC_1041,CH,COMPLETED
TXN_50713,ACC_1041,1358.68,DEPOSIT,WIRE,2026-08-18 22:00:00,,US,COMPLETED
TXN_50781,ACC_1046,2373.03,DEPOSIT,ACH,2026-08-18 22:00:00,,US,COMPLETED
TXN_50120,ACC_1006,184.4,TRANSFER_IN,CHECK,2026-08-18 23:00:00,ACC_1008,DE,COMPLETED
TXN_50190,ACC_1010,1891.27,DEPOSIT,CHECK,2026-08-19 00:00:00,,US,COMPLETED
TXN_50508,ACC_1030,3339.43,TRANSFER_IN,ACH,2026-08-19 00:00:00,ACC_1033,US,COMPLETED
TXN_50481,ACC_1028,2466.19,TRANSFER_OUT,WIRE,2026-08-19 04:00:00,ACC_1011,KY,COMPLETED
TXN_50323,ACC_1019,3399.78,WITHDRAWAL,CHECK,2026-08-19 06:00:00,,US,COMPLETED
TXN_50220,ACC_1012,146.28,TRANSFER_IN,WIRE,2026-08-19 09:00:00,ACC_1009,US,COMPLETED
TXN_50796,ACC_1047,266.69,WITHDRAWAL,ACH,2026-08-19 10:00:00,,US,COMPLETED
TXN_50495,ACC_1029,4064.44,WITHDRAWAL,ACH,2026-08-19 11:00:00,,US,COMPLETED
TXN_50562,ACC_1033,2284.94,TRANSFER_OUT,WIRE,2026-08-19 12:00:00,ACC_1005,KY,COMPLETED
TXN_50275,ACC_1016,3038.65,TRANSFER_IN,ACH,2026-08-19 13:00:00,ACC_1039,KY,COMPLETED
TXN_50762,ACC_1045,2401.39,TRANSFER_OUT,ACH,2026-08-19 15:00:00,ACC_1003,US,COMPLETED
TXN_50203,ACC_1011,3190.15,WITHDRAWAL,CHECK,2026-08-19 16:00:00,,US,COMPLETED
TXN_50367,ACC_1022,1984.28,DEPOSIT,CASH,2026-08-19 16:00:00,,US,COMPLETED
TXN_50458,ACC_1027,1931.45,WITHDRAWAL,CHECK,2026-08-19 19:00:00,,US,COMPLETED
TXN_50832,ACC_1049,1176.08,WITHDRAWAL,CHECK,2026-08-19 20:00:00,,US,COMPLETED
TXN_50050,ACC_1002,131.04,TRANSFER_IN,WIRE,2026-08-19 22:00:00,ACC_1043,US,COMPLETED
TXN_50640,ACC_1037,4059.2,DEPOSIT,ACH,2026-08-19 22:00:00,,US,COMPLETED
TXN_50136,ACC_1007,3086.11,WITHDRAWAL,ACH,2026-08-19 23:00:00,,US,COMPLETED
TXN_50335,ACC_1020,3333.38,TRANSFER_IN,WIRE,2026-08-20 02:00:00,ACC_1009,PA,COMPLETED
TXN_50714,ACC_1041,2855.43,WITHDRAWAL,CHECK,2026-08-20 02:00:00,,US,COMPLETED
TXN_50745,ACC_1044,1733.54,DEPOSIT,CHECK,2026-08-20 03:00:00,,US,COMPLETED
TXN_50482,ACC_1028,1341.19,DEPOSIT,ACH,2026-08-20 05:00:00,,US,COMPLETED
TXN_50509,ACC_1030,3198.87,DEPOSIT,WIRE,2026-08-20 05:00:00,,US,COMPLETED
TXN_50233,ACC_1013,3898.78,DEPOSIT,CHECK,2026-08-20 06:00:00,,US,COMPLETED
TXN_50310,ACC_1018,4206.93,TRANSFER_OUT,ACH,2026-08-20 07:00:00,ACC_1019,DE,COMPLETED
TXN_50109,ACC_1005,383.72,DEPOSIT,WIRE,2026-08-20 09:00:00,,US,COMPLETED
TXN_50168,ACC_1009,2356.1,DEPOSIT,ACH,2026-08-20 09:00:00,,US,COMPLETED
TXN_50585,ACC_1034,230.47,TRANSFER_OUT,CHECK,2026-08-20 09:00:00,ACC_1036,US,COMPLETED
TXN_50029,ACC_1001,3765.4,WITHDRAWAL,WIRE,2026-08-20 10:00:00,,US,COMPLETED
TXN_50191,ACC_1010,2081.23,TRANSFER_IN,ACH,2026-08-20 10:00:00,ACC_1028,US,COMPLETED
TXN_50723,ACC_1043,3306.79,TRANSFER_IN,WIRE,2026-08-20 11:00:00,ACC_1021,US,COMPLETED
TXN_50155,ACC_1008,4094.06,TRANSFER_OUT,ACH,2026-08-20 12:00:00,ACC_1009,US,COMPLETED
TXN_50350,ACC_1021,371.36,TRANSFER_IN,ACH,2026-08-20 12:00:00,ACC_1007,DE,COMPLETED
TXN_50426,ACC_1025,3290.21,DEPOSIT,WIRE,2026-08-20 16:00:00,,US,COMPLETED
TXN_50265,ACC_1015,2254.44,DEPOSIT,ACH,2026-08-20 18:00:00,,US,COMPLETED
TXN_50623,ACC_1036,1797.6,WITHDRAWAL,WIRE,2026-08-20 18:00:00,,US,COMPLETED
TXN_50074,ACC_1003,4073.68,DEPOSIT,CASH,2026-08-20 19:00:00,,US,COMPLETED
TXN_50812,ACC_1048,2550.94,DEPOSIT,WIRE,2026-08-20 20:00:00,,US,COMPLETED
TXN_50403,ACC_1024,3143.85,TRANSFER_OUT,WIRE,2026-08-20 21:00:00,ACC_1028,US,COMPLETED
TXN_50290,ACC_1017,1298.66,DEPOSIT,WIRE,2026-08-20 23:00:00,,US,COMPLETED
TXN_50696,ACC_1040,2868.61,TRANSFER_IN,CHECK,2026-08-21 00:00:00,ACC_1031,PA,COMPLETED
TXN_50547,ACC_1032,18452.61,WITHDRAWAL,CASH,2026-08-21 01:00:00,,US,COMPLETED
TXN_50851,ACC_1050,2727.84,WITHDRAWAL,CASH,2026-08-21 01:00:00,,US,COMPLETED
TXN_50675,ACC_1039,1719.84,TRANSFER_IN,CHECK,2026-08-21 02:00:00,ACC_1012,PA,COMPLETED
TXN_50244,ACC_1014,2019.3,TRANSFER_IN,WIRE,2026-08-21 04:00:00,ACC_1013,US,COMPLETED
TXN_50447,ACC_1026,1481.61,WITHDRAWAL,ACH,2026-08-21 04:00:00,,US,COMPLETED
TXN_50782,ACC_1046,24945.87,TRANSFER_OUT,ACH,2026-08-21 06:00:00,ACC_1036,DE,COMPLETED
TXN_50510,ACC_1030,3769.66,TRANSFER_OUT,ACH,2026-08-21 09:00:00,ACC_1024,US,COMPLETED
TXN_50311,ACC_1018,3450.91,TRANSFER_OUT,CHECK,2026-08-21 10:00:00,ACC_1025,KY,COMPLETED
TXN_50351,ACC_1021,1545.86,TRANSFER_OUT,CHECK,2026-08-21 14:00:00,ACC_1002,SG,COMPLETED
TXN_50496,ACC_1029,4271.8,WITHDRAWAL,WIRE,2026-08-21 14:00:00,,US,COMPLETED
TXN_50110,ACC_1005,2038.26,TRANSFER_IN,ACH,2026-08-21 16:00:00,ACC_1015,CA,COMPLETED
TXN_50563,ACC_1033,1502.41,WITHDRAWAL,CASH,2026-08-21 16:00:00,,US,COMPLETED
TXN_50156,ACC_1008,4481.75,WITHDRAWAL,WIRE,2026-08-21 17:00:00,,US,COMPLETED
TXN_50192,ACC_1010,2658.14,TRANSFER_OUT,CHECK,2026-08-21 17:00:00,ACC_1048,GB,COMPLETED
TXN_50221,ACC_1012,3138.4,TRANSFER_OUT,WIRE,2026-08-21 17:00:00,ACC_1040,US,COMPLETED
TXN_50656,ACC_1038,3149.05,DEPOSIT,CHECK,2026-08-21 17:00:00,,US,COMPLETED
TXN_50608,ACC_1035,1691.62,WITHDRAWAL,ACH,2026-08-21 19:00:00,,US,COMPLETED
